215;03;01;2013/130046;CENTRO DE MAYORES CANAL DE PANAMÁ, C/ CANAL DE PANAMÁ, 8. ACONDICIONAMIENTO;21174.29
215;10;03;2013/140046;CENTRO CULTURAL TURINA II, C/ JAZMÍN, 9-11. OBRAS DE CONSERVACIÓN;9683.2
216;05;00;2013/000050;OBRAS CONSERVACIÓN COLEGIOS Y OTROS CENTROS EDUCATIVOS DISTRITO HORTALEZA;0
216;05;00;2013/010050;COLEGIO PÚBLICO DIONISIO RIDRUEJO, C/ ZIPAQUIRA, 14. OBRAS DE CONSERVACIÓN;5975.68
216;05;00;2013/020050;COLEGIO PÚBLICO ESPERANZA I, C/ ANDORRA, 12. OBRAS DE CONSERVACIÓN;8119.89
216;05;00;2013/030050;COLEGIO PÚBLICO FILÓSOFO SÉNECA, C/ SANTA ADELA, 23. OBRAS DE CONSERVACIÓN;7582.79
216;05;00;2013/040050;COLEGIO PÚBLICO GARCILASO DE LA VEGA, C/ TREFACIO, 18. OBRAS DE CONSERVACIÓN;15096.94
216;05;00;2013/070050;COLEGIO PÚBLICO MÉNDEZ NÚÑEZ, C/ALICÚN, 9. OBRAS DE CONSERVACIÓN;23259.83
216;05;00;2013/090050;COLEGIO PÚBLICO PINAR DEL REY, AV. SAN LUIS, 23. OBRAS DE CONSERVACIÓN;6524.4
216;05;02;2013/100050;CENTRO DE EDUCACIÓN ESPECIAL PRINCESA SOFÍA, CTRA. CANILLAS, 51. CONSERVACIÓN;20297.03
216;05;00;2013/110050;COLEGIO PÚBLICO RÁMON PÉREZ DE AYALA,C/ MOTILLA DEL PALANCAR, 19.CONSERVACIÓN;2259.32
216;05;00;2013/120050;COLEGIO PÚBLICO SAN MIGUEL. AV. VIRGEN DEL CARMEN, 32. OBRAS DE CONSERVACIÓN;24346.99
216;05;00;2013/130050;COLEGIO PÚBLICO ADOLFO SUÁREZ, C/ INFANTA CATALINA MICAELA, 31. CONSERVACIÓN;4807.71
216;05;00;2013/150050;COLEGIO PÚBLICO ESPERANZA I, C/ ANDORRA, 12. OBRAS DE REFORMA;32827.51
216;05;00;2013/160050;COLEGIO PÚBLICO VIRGEN DEL CORTIJO, AV. MANOTERAS, 63. REFORMA DE GIMNASIO;33181.59
216;05;00;2013/170050;COLEGIO PÚBLICO PABLO PICASSO. OBRAS DE ACONDICIONAMIENTO;149878.61
216;05;00;2013/180050;COLEGIO PÚBLICO JUAN ZARAGÜETA, C/ VÍA DE LOS POBLADOS, 19. PAVIMENTACIÓN PATIO;107853.45
216;05;02;2013/190050;CENTRO EDUCACIÓN ESPECIAL PRINCESA SOFÍA, CRTA. CANILLAS, 51. ACONDICIONAMIENTO;29018.28
999;00;01;2013/000174;EQUIPAMIENTO OFICINA DE LA PRESIDENCIA DEL PLENO;2842.81
